,Electricity (kWh),Heating (kWh)
99174,352.354,60.903
99175,547.392,114.137
99176,872.332,102.453
99177,847.668,66.574
99178,769.382,72.141
99179,981.614,64.528
99180,954.897,118.377
99181,730.931,127.043
99182,796.518,69.912
99183,975.908,76.142
99184,756.821,42.578
99185,946.368,54.133
99186,1004.494,39.515
99187,1067.543,214.432
99188,439.9,132.577
99189,693.868,195.264
99190,845.011,71.89
99191,523.507,96.811
99192,640.657,43.649
99193,480.089,70.315
99194,576.531,50.972
99195,720.724,64.687
99196,483.179,137.591
99197,267.318,224.46
99198,618.771,167.24
99199,648.885,35.316
99200,398.421,117.454
99201,483.076,75.308
99202,726.428,79.71
99203,910.314,67.653
99204,1045.112,51.36
99205,874.946,92.276
99206,648.49,56.647
99207,858.191,119.186
99208,853.33,78.549
99209,873.249,74.665
99210,742.074,88.057
99211,420.286,22.736
99212,651.728,114.664
99213,425.682,0.0
99214,204.113,21.582
99215,495.597,38.704
99216,353.832,88.021
99217,300.468,145.575
99218,743.548,122.377
99219,791.442,165.424
99220,422.339,233.873
99221,796.032,261.174
99222,475.88,209.556
99223,818.494,75.887
99224,480.479,143.154
99225,483.139,87.779
99226,1248.43,101.858
99227,571.177,47.166
99228,1165.336,43.915
99229,892.403,144.668
99230,654.011,35.106
99231,1304.678,76.518
99232,842.881,133.843
99233,979.535,13.325
99234,640.507,76.18
99235,534.526,307.613
99236,196.852,117.284
99237,765.007,126.736
99238,290.21,9.208
99239,180.497,88.607
99240,431.198,45.599
99241,157.138,123.427
99242,564.807,63.332
99243,828.499,80.9
99244,464.782,220.327
99245,714.081,211.442
99246,625.704,58.772
99247,719.789,39.964
99248,790.194,131.45
99249,929.695,70.082
99250,929.598,69.947
99251,624.956,174.754
99252,773.815,58.169
99253,722.752,96.073
99254,1058.881,85.768
99255,878.469,152.127
99256,1237.337,41.526
99257,1054.583,107.248
99258,254.671,7.552
99259,977.549,93.199
99260,650.494,84.249
99261,358.602,136.816
99262,442.747,64.177
99263,522.193,48.594
99264,670.592,68.049
99265,841.827,54.557
99266,455.767,44.64
99267,723.513,64.141
99268,383.069,142.723
99269,347.277,147.771
99270,501.115,258.757
99271,447.721,125.578
99272,373.373,250.953
99273,1144.864,110.407
99274,928.32,156.419
99275,563.223,45.607
99276,459.057,75.514
99277,658.065,149.795
99278,522.306,72.312
99279,693.366,42.768
99280,470.124,100.497
99281,1031.055,70.587
99282,512.028,98.289
99283,347.233,120.262
99284,763.141,144.027
99285,514.272,35.062
99286,239.224,39.962
99287,680.394,81.615
99288,515.794,41.865
99289,645.778,27.875
99290,793.107,102.354
99291,615.677,169.397
99292,309.219,130.547
99293,600.622,182.178
99294,635.27,332.85
99295,424.614,95.342
99296,802.795,113.211
99297,876.737,0.0
99298,731.594,71.474
99299,1125.998,63.952
99300,976.249,72.6
99301,939.613,140.864
99302,1008.761,67.712
99303,894.263,45.132
99304,1160.64,106.129
99305,688.232,82.127
99306,891.748,97.743
99307,915.708,262.926
99308,1056.484,152.596
99309,868.1,116.607
99310,605.42,99.345
99311,431.622,82.784
99312,465.315,102.745
99313,607.289,52.283
99314,723.585,144.825
99315,806.754,50.912
99316,470.81,262.738
99317,488.325,176.445
99318,606.353,317.534
99319,594.56,163.451
99320,459.912,76.157
99321,639.522,161.106
99322,1366.8,93.292
99323,1113.411,88.385
99324,705.958,23.605
99325,375.974,24.586
99326,1016.04,77.306
99327,520.157,67.6
99328,1045.295,23.974
99329,994.915,38.938
99330,914.597,100.918
99331,790.44,40.241
99332,450.95,107.537
99333,922.721,82.388
99334,546.248,89.94
99335,483.74,70.354
99336,668.382,122.312
99337,259.296,153.708
99338,737.888,63.436
99339,540.132,110.987
99340,509.798,116.923
99341,592.786,81.973
99342,509.062,210.995
99343,191.512,151.875
99344,781.78,181.5
99345,755.572,69.945
99346,568.551,159.613
99347,731.52,113.55
99348,338.995,108.541
99349,584.567,71.956
99350,722.24,80.316
99351,876.712,18.601
99352,1363.342,111.676
99353,1375.467,58.367
99354,761.562,67.778
99355,619.798,83.768
99356,518.102,67.575
99357,984.899,86.911
99358,429.976,53.071
99359,675.536,48.164
99360,677.669,65.497
99361,604.006,33.917
99362,757.008,34.014
99363,512.807,92.247
99364,261.852,163.559
99365,1101.622,187.873
99366,617.599,153.438
99367,297.128,205.601
99368,900.663,81.448
99369,864.198,0.0
99370,1078.969,118.533
99371,487.976,94.354
99372,577.495,116.823
99373,750.232,116.729
99374,581.466,133.533
99375,695.505,91.302
99376,744.981,102.836
99377,989.097,82.344
99378,386.974,74.456
99379,1041.165,28.529
99380,299.416,26.83
99381,624.674,75.436
99382,294.597,65.142
99383,501.393,89.277
99384,426.41,232.483
99385,530.571,65.199
99386,376.618,42.008
99387,738.909,84.521
99388,504.477,188.086
99389,1166.438,246.503
99390,332.636,279.705
99391,274.849,129.577
99392,644.102,137.833
99393,530.831,86.582
99394,735.255,185.485
99395,1189.194,46.167
99396,1401.397,60.324
99397,539.116,113.843
99398,995.862,51.119
99399,732.462,87.052
99400,1022.804,112.459
99401,1182.125,78.497
99402,998.368,51.274
99403,646.364,156.188
99404,862.742,139.096
99405,600.468,94.191
99406,341.808,54.009
99407,355.684,70.334
99408,686.504,37.752
99409,494.117,46.454
99410,742.538,59.607
99411,737.059,92.172
99412,519.068,56.132
99413,534.407,98.724
99414,615.989,341.643
99415,253.366,222.992
99416,300.488,258.257
99417,575.55,115.889
99418,1044.291,81.531
99419,1058.709,103.924
99420,734.016,4.343
99421,991.191,32.596
99422,502.687,70.24
99423,878.639,33.673
99424,704.694,45.703
99425,1138.398,50.581
99426,662.058,58.036
99427,996.945,183.053
99428,620.153,136.473
99429,739.969,69.696
99430,467.36,52.267
99431,867.891,80.669
99432,600.428,72.658
99433,550.148,63.061
99434,605.727,99.393
99435,364.097,77.749
99436,0.0,211.925
99437,416.823,292.284
99438,795.376,244.368
99439,396.089,114.526
99440,370.522,91.176
99441,1086.567,89.424
99442,720.279,93.236
99443,764.303,34.892
99444,1077.562,133.523
99445,747.044,170.987
99446,660.916,25.856
99447,596.023,126.002
99448,884.22,95.852
99449,1127.539,41.742
99450,570.582,116.074
99451,764.141,90.804
99452,743.33,143.813
99453,517.976,95.891
99454,879.055,55.481
99455,777.218,59.556
99456,482.243,49.393
99457,567.465,64.041
99458,448.72,113.042
99459,569.434,73.058
99460,454.852,273.65
99461,631.072,203.339
99462,480.833,179.167
99463,449.974,35.401
99464,607.202,159.523
99465,726.816,65.706
99466,607.417,122.106
99467,905.777,72.571
99468,689.739,128.547
99469,1061.904,14.525
99470,739.73,63.221
99471,965.496,58.667
99472,1093.94,25.435
99473,1151.521,107.903
99474,586.612,80.884
99475,440.118,54.849
99476,1049.614,178.634
99477,766.374,122.83
99478,524.583,34.678
99479,280.642,64.567
99480,381.734,80.249
99481,937.433,85.304
99482,715.854,111.442
99483,785.728,153.918
99484,0.0,269.051
99485,447.046,283.455
99486,687.609,255.083
99487,586.897,11.776
99488,450.734,97.9
99489,645.514,87.298
99490,884.341,177.492
99491,607.985,93.474
99492,641.8,88.813
99493,1435.028,131.955
99494,1218.991,135.699
99495,651.91,34.642
99496,1311.926,108.078
99497,1134.679,54.883
99498,627.294,66.108
99499,382.991,20.754
99500,399.742,119.633
99501,521.801,93.659
99502,560.489,23.031
99503,652.177,87.07
99504,907.639,103.914
99505,698.69,17.241
99506,482.272,93.57
99507,761.49,115.097
99508,478.477,84.882
99509,606.637,138.437
99510,996.418,333.655
99511,429.024,83.702
99512,658.811,111.922
99513,790.626,57.956
99514,577.844,50.587
99515,875.063,135.445
99516,1073.66,92.995
99517,560.426,117.287
99518,638.45,40.658
99519,1048.288,64.904
99520,798.303,65.194
99521,1401.354,49.747
99522,730.706,40.249
99523,797.064,98.887
99524,1003.236,154.923
99525,866.684,0.0
99526,568.01,15.745
99527,431.782,130.842
99528,566.496,41.283
99529,422.699,87.533
99530,588.945,121.29
99531,680.955,168.4
99532,684.396,143.023
99533,345.164,215.359
99534,884.513,98.762
99535,505.855,124.442
99536,1032.156,142.289
99537,738.34,91.86
99538,531.389,90.386
99539,1249.4,64.086
99540,1617.622,61.363
99541,878.38,43.148
99542,1053.096,56.267
99543,1027.569,61.529
99544,877.395,145.195
99545,1017.273,48.6
99546,819.484,113.847
99547,1058.0,54.319
99548,1199.324,52.665
99549,844.136,110.701
99550,643.437,102.653
99551,181.133,22.267
99552,700.703,70.697
99553,623.572,50.488
99554,371.878,139.993
99555,461.314,53.404
99556,528.782,329.795
99557,891.618,124.957
99558,813.263,94.794
99559,335.75,223.166
99560,737.113,88.452
99561,1111.075,697.499
99562,827.777,240.826
99563,771.215,78.668
99564,994.842,100.496
99565,1266.646,43.745
99566,1190.617,4.588
99567,558.111,28.818
99568,618.017,42.545
99569,888.137,63.186
99570,946.061,126.021
99571,706.831,167.239
99572,711.881,75.074
99573,571.232,74.708
99574,706.429,48.637
99575,296.213,23.364
99576,825.649,27.76
99577,774.664,141.452
99578,336.396,40.88
99579,641.711,82.305
99580,0.0,189.125
99581,417.952,232.144
99582,551.16,103.527
99583,532.714,231.261
99584,671.874,122.021
99585,668.082,109.981
99586,801.971,234.687
99587,670.16,72.608
99588,758.435,27.255
99589,1554.087,40.555
99590,1638.251,47.336
99591,1706.143,53.702
99592,1008.248,64.002
99593,1306.12,11.761
99594,697.234,87.074
99595,295.574,82.144
99596,583.333,89.145
99597,566.488,104.334
99598,693.413,43.268
99599,700.484,63.952
99600,634.352,34.631
99601,577.759,71.977
99602,668.889,63.422
99603,788.337,51.774
99604,521.839,228.962
99605,764.576,250.413
99606,861.698,192.971
99607,234.036,122.372
99608,221.089,125.298
99609,650.797,131.177
99610,1145.862,65.729
99611,715.779,93.587
99612,617.058,81.667
99613,437.524,125.959
99614,359.052,46.657
99615,1059.339,32.958
99616,1270.838,48.886
99617,588.259,29.29
99618,885.187,99.945
99619,485.572,166.739
99620,605.856,72.5
99621,318.604,61.19
99622,492.215,19.127
99623,435.742,41.461
99624,488.685,127.122
99625,307.448,36.942
99626,359.492,75.069
99627,757.008,191.711
99628,495.772,94.76
99629,716.643,94.018
99630,536.906,191.583
99631,406.699,92.272
99632,519.221,161.843
99633,883.655,62.15
99634,707.134,138.861
99635,780.128,23.217
99636,912.168,117.754
99637,893.87,56.643
99638,1170.341,80.089
99639,1176.861,125.543
99640,718.955,105.548
99641,1049.664,82.87
99642,720.882,99.426
99643,530.344,114.211
99644,461.027,160.626
99645,486.191,143.814
99646,654.794,15.38
99647,377.337,43.539
99648,561.92,140.001
99649,605.176,36.515
99650,483.026,120.878
99651,611.531,23.172
99652,537.96,133.847
99653,840.745,90.158
99654,553.178,213.224
99655,318.725,180.802
99656,646.44,202.414
99657,616.881,68.72
99658,1153.711,68.667
99659,908.068,31.293
99660,776.475,40.253
99661,906.283,67.466
99662,1061.138,35.497
99663,670.625,49.074
99664,927.567,42.246
99665,1257.958,55.166
99666,862.751,75.432
99667,266.313,94.952
99668,408.014,102.895
99669,383.144,89.364
99670,228.722,29.337
99671,430.47,124.32
99672,595.18,102.929
99673,472.136,41.18
99674,690.201,95.77
99675,611.63,58.578
99676,490.009,116.661
99677,664.836,183.026
99678,729.362,309.337
99679,413.911,190.57
99680,452.502,86.367
99681,328.065,121.811
99682,882.638,109.507
99683,793.742,53.317
99684,810.289,94.825
99685,884.053,71.876
99686,1019.534,101.356
99687,591.942,33.413
99688,1241.875,55.506
99689,552.995,34.76
99690,632.095,32.232
99691,699.887,225.614
99692,877.206,178.551
99693,425.999,104.268
99694,561.994,40.025
99695,374.162,58.985
99696,673.775,98.043
99697,757.107,108.621
99698,494.985,104.239
99699,293.36,48.783
99700,420.262,49.895
99701,511.173,254.698
99702,655.529,203.061
99703,257.218,181.923
99704,374.421,101.005
99705,787.618,23.746
99706,846.36,120.134
99707,592.743,110.714
99708,976.974,88.15
99709,1202.209,80.508
99710,901.651,69.668
99711,940.406,61.93
99712,1131.605,43.092
99713,1258.809,38.041
99714,526.666,130.887
99715,309.292,119.728
99716,730.136,168.468
99717,535.843,76.579
99718,436.208,55.243
99719,359.085,28.571
99720,1004.713,92.837
99721,623.289,37.076
99722,323.273,94.205
99723,960.513,75.06
99724,339.779,72.93
99725,124.546,43.994
99726,913.771,69.157
99727,224.373,167.443
99728,319.957,151.609
99729,861.917,51.778
99730,847.931,70.432
99731,766.292,18.766
99732,764.675,50.219
99733,816.252,67.207
99734,670.993,55.801
99735,1072.637,120.177
99736,833.777,55.075
99737,1357.429,28.799
99738,388.589,52.066
99739,883.428,100.109
99740,551.283,71.518
99741,559.141,0.0
99742,428.306,35.512
99743,241.963,67.962
99744,259.744,91.251
99745,951.734,71.29
99746,640.254,104.435
99747,587.021,202.985
99748,341.947,134.774
99749,133.233,44.054
99750,427.491,222.736
99751,473.856,87.017
99752,324.189,96.796
99753,1139.648,123.03
99754,386.466,165.326
99755,1038.206,145.067
99756,329.591,77.18
99757,1175.191,77.712
99758,928.684,59.266
99759,1096.182,42.282
99760,1180.43,44.276
99761,1234.555,130.004
99762,487.566,42.262
99763,605.07,80.752
99764,647.549,38.537
99765,907.801,23.858
99766,572.929,96.875
99767,620.188,95.422
99768,581.127,22.956
99769,734.045,126.763
99770,366.811,17.737
99771,913.588,58.222
99772,438.531,186.318
99773,650.15,173.242
99774,399.694,26.838
99775,743.039,136.474
99776,661.093,206.006
99777,809.717,111.457
99778,611.234,63.881
99779,986.823,88.481
99780,577.463,88.062
99781,1016.664,15.321
99782,858.033,71.727
99783,1359.136,32.922
99784,976.56,63.319
99785,1535.304,42.396
99786,715.239,121.67
99787,886.453,44.296
99788,333.724,139.071
99789,708.763,100.197
99790,418.642,103.583
99791,264.314,55.678
99792,619.717,78.925
99793,280.377,60.27
99794,721.512,120.784
99795,683.355,153.126
99796,479.181,69.702
99797,855.949,258.19
99798,602.073,250.188
99799,762.284,118.941
99800,583.581,128.101
99801,572.47,43.958
99802,426.762,36.41
99803,557.686,29.814
99804,1503.226,83.023
99805,572.28,136.012
99806,946.719,99.863
99807,999.395,41.731
99808,964.438,98.763
99809,1519.344,33.965
99810,1021.095,139.991
99811,473.782,42.643
99812,236.505,97.473
99813,882.482,50.57
99814,768.452,103.614
99815,168.036,99.282
99816,399.994,37.595
99817,303.125,52.862
99818,339.385,105.044
99819,901.822,159.641
99820,511.033,183.081
99821,941.325,167.497
99822,672.081,60.392
99823,770.959,21.858
99824,716.442,192.042
99825,1136.49,112.363
99826,1007.788,126.859
99827,747.284,73.761
99828,992.514,99.136
99829,697.576,51.064
99830,956.518,70.724
99831,1117.892,41.757
99832,1037.564,80.963
99833,1253.254,34.595
99834,891.248,39.992
99835,667.552,113.057
99836,481.001,56.362
99837,427.31,100.019
99838,498.001,105.109
99839,475.057,21.299
99840,506.813,75.533
99841,404.596,123.185
99842,682.262,62.954
99843,400.981,94.844
99844,471.701,84.337
99845,576.64,343.469
99846,914.129,279.189
99847,462.115,216.892
99848,583.735,149.679
99849,464.101,0.0
99850,674.111,136.035
99851,617.808,32.436
99852,980.251,55.054
99853,734.991,82.171
99854,1253.979,97.051
99855,965.609,66.203
99856,1144.65,54.607
99857,940.065,30.65
99858,422.655,48.497
99859,1050.658,110.629
99860,340.346,91.436
99861,798.833,95.582
99862,222.04,17.097
99863,731.895,77.824
99864,566.044,86.244
99865,301.473,56.817
99866,718.912,48.307
99867,930.986,30.104
99868,512.046,248.701
99869,461.669,193.702
99870,264.129,61.127
99871,915.149,239.539
99872,198.297,90.05
99873,863.285,98.965
99874,515.648,121.085
99875,798.569,45.754
99876,1018.892,79.428
99877,962.036,96.629
99878,1350.692,43.829
99879,699.275,124.492
99880,913.533,61.174
99881,1425.661,39.104
99882,655.015,109.271
99883,1004.092,31.161
99884,961.321,51.919
99885,673.707,72.024
99886,1009.849,47.417
99887,477.735,25.16
99888,746.733,120.94
99889,477.486,40.155
99890,615.827,92.113
99891,821.543,74.762
99892,608.805,216.827
99893,556.403,132.834
99894,248.572,38.699
99895,496.17,117.853
99896,537.156,107.819
99897,950.435,45.365
99898,418.484,91.645
99899,470.298,166.603
99900,1169.26,137.357
99901,745.952,122.194
99902,879.24,10.143
99903,985.448,67.821
99904,1425.249,100.856
99905,711.928,29.814
99906,1216.711,103.905
99907,911.836,81.816
99908,670.662,119.203
99909,895.649,36.823
99910,582.417,25.505
99911,532.862,14.523
99912,322.727,27.006
99913,879.616,64.344
99914,722.149,74.186
99915,558.811,55.377
99916,502.426,129.02
99917,396.744,137.047
99918,798.258,229.027
99919,477.749,80.079
99920,766.715,114.06
99921,402.888,9.948
99922,777.251,99.004
99923,1242.423,68.134
99924,759.058,37.6
99925,687.237,63.35
99926,888.593,138.74
99927,1374.063,65.372
99928,1293.634,150.381
99929,583.931,42.488
99930,801.893,117.395
99931,585.61,67.974
99932,622.136,106.041
99933,470.163,93.107
99934,687.036,109.662
99935,599.559,45.579
99936,435.064,36.339
